intent,text,domain,spans,logical_form
book_hotel,please find me a hotel room for 4 people from monday to wednesday in lakewood,clinc,,[SL: book_hotel]
book_hotel,i need a hotel room big enough for 4 people from monday to wednesday in lakewood,clinc,,[SL: book_hotel]
book_hotel,i need a hotel room for 4 people in lakewood from monday to wednesday,clinc,,[SL: book_hotel]
book_hotel,what hotel would you recommend in lakewood for 4 people from monday to wednesday,clinc,,[SL: book_hotel]
book_hotel,i will be in lakewood from monday to wednesday and i need a hotel room for 4 people,clinc,,[SL: book_hotel]
book_hotel,please help me book a place to stay in pittsburgh from monday to friday,clinc,,[SL: book_hotel]
book_hotel,"i need a place in pittsburgh to stay from monday to friday, can you help",clinc,,[SL: book_hotel]
book_hotel,help me find a hotel in columbus with good reviews,clinc,,[SL: book_hotel]
book_hotel,can you find me a hotel in columbus with good reviews,clinc,,[SL: book_hotel]
book_hotel,"please find a columbus, ohio hotel with good reviews",clinc,,[SL: book_hotel]
book_hotel,will you help me book a place to stay from monday to friday in pittsburgh,clinc,,[SL: book_hotel]
book_hotel,can you book me a place to stay in pittsburgh from monday to friday,clinc,,[SL: book_hotel]
book_hotel,please book me a place in pittsburgh to stay from monday to friday,clinc,,[SL: book_hotel]
book_hotel,"find a columbus, ohio hotel with good reviews",clinc,,[SL: book_hotel]
book_hotel,help me find a hotel in that has good reviews in columbus,clinc,,[SL: book_hotel]
book_hotel,do you know of any well reviewed hotels in chicago,clinc,,[SL: book_hotel]
book_hotel,help me find a well reviewed hotel in dallas,clinc,,[SL: book_hotel]
book_hotel,find me a hotel in kansas city with good reviews,clinc,,[SL: book_hotel]
book_hotel,i need to find a nice hotel with solid reviews in seattle,clinc,,[SL: book_hotel]
book_hotel,look up hotels with positive reviews in new york city,clinc,,[SL: book_hotel]
book_hotel,"what hotels are near, ny, ny for the 9th to 11th",clinc,,[SL: book_hotel]
book_hotel,"please book a hotel in ny, close to brooklyn, on the 25th to 30th",clinc,,[SL: book_hotel]
book_hotel,"book a hotel in pa, harrisburg for the 10th to 15th",clinc,,[SL: book_hotel]
book_hotel,"find and book a hotel in md, baltimore starting on the 7th to the 9th",clinc,,[SL: book_hotel]
book_hotel,"i need to book a hotel in ny, queens arrive on 8th and leave on the 13th",clinc,,[SL: book_hotel]
book_hotel,i need a hotel in new orleans with awesome reviews,clinc,,[SL: book_hotel]
calendar_update,add my dentist appointment to the calendar,clinc,,[SL: calendar_update]
calendar_update,add a vet appointment for 5 pm on saturday,clinc,,[SL: calendar_update]
calendar_update,i need to edit this event out of my calendar,clinc,,[SL: calendar_update]
calendar_update,please remove an event from this calendar,clinc,,[SL: calendar_update]
calendar_update,i no longer want this event in my calendar,clinc,,[SL: calendar_update]
calendar_update,delete that event from calendar,clinc,,[SL: calendar_update]
calendar_update,make sure to add to my calendar the staff meeting for march 1 at 10 am,clinc,,[SL: calendar_update]
calendar_update,add staff meeting to my calendar for march 1 at 10:00 in the morning,clinc,,[SL: calendar_update]
calendar_update,i want you to add staff meeting to my calendar for march 1 at 10:00 am,clinc,,[SL: calendar_update]
calendar_update,"please add to my calendar for the staff meeting that is scheduled on march 1, 2019 at 10 am",clinc,,[SL: calendar_update]
calendar_update,the staff meeting on march 1 at 10:00 am needs to be added to my calendar,clinc,,[SL: calendar_update]
calendar_update,leave the date of june 4 open on my calendar,clinc,,[SL: calendar_update]
calendar_update,i need anniversary dinner added to my schedule for march 7,clinc,,[SL: calendar_update]
calendar_update,can you change the date of the doctor's appointment event in my calendar from april 1 to april 3rd,clinc,,[SL: calendar_update]
calendar_update,i need a clear calendar for april 15,clinc,,[SL: calendar_update]
calendar_update,please add final exams to my calendar for may 2,clinc,,[SL: calendar_update]
calendar_update,add mom's birthday to my calendar on april 12,clinc,,[SL: calendar_update]
calendar_update,please take final exams off my calendar for may 3,clinc,,[SL: calendar_update]
calendar_update,add dentist appointment to my calendar for march 1,clinc,,[SL: calendar_update]
calendar_update,remove the may 11 event called baby shower from my calendar,clinc,,[SL: calendar_update]
calendar_update,clear my entire schedule for april 1,clinc,,[SL: calendar_update]
calendar_update,take the event called surprise party off my calendar for june 2,clinc,,[SL: calendar_update]
calendar_update,i want you to cancel the event called 'bachelorette party' on april 15,clinc,,[SL: calendar_update]
calendar_update,please schedule an event called 'nadine's baby shower' on my calendar,clinc,,[SL: calendar_update]
calendar_update,remove the june 12 event called sasha's wedding from my calendar,clinc,,[SL: calendar_update]
calendar_update,clear my calendar for the date of june 23,clinc,,[SL: calendar_update]
calendar_update,please put annie's baby shower on march 30 in my calendar,clinc,,[SL: calendar_update]
calendar_update,make sure my calendar is clear for june 1,clinc,,[SL: calendar_update]
calendar_update,remove anniversary dinner from my calendar on april 5,clinc,,[SL: calendar_update]
calendar_update,please clear entries on my calendar for the 1st,clinc,,[SL: calendar_update]
calendar_update,please add an item to my calendar that i need to clean the kitchen on thursday,clinc,,[SL: calendar_update]
calendar_update,"i want the events on my calendar for march 20th, 2019 to be cleared",clinc,,[SL: calendar_update]
calendar_update,remove celebrate anniversary from my calendar,clinc,,[SL: calendar_update]
calendar_update,erase any event on my calendar that's set for wednesday of next week,clinc,,[SL: calendar_update]
calendar_update,i want to add a doctor's visit to the calendar for friday,clinc,,[SL: calendar_update]
calendar_update,clear my calendar for this friday,clinc,,[SL: calendar_update]
calendar_update,delete all events on my calendar that have the word girlfriend in them,clinc,,[SL: calendar_update]
calendar_update,go ahead and delete the doctor appointment i have scheduled for monday,clinc,,[SL: calendar_update]
calendar_update,add my birthday to my calendar for next month on the 5th,clinc,,[SL: calendar_update]
calendar_update,delete my golf tournament event from tomrrow,clinc,,[SL: calendar_update]
calendar_update,put my parents anniversary on the calendar for next week on tuesday,clinc,,[SL: calendar_update]
calendar_update,clear my calendar for tomorrow,clinc,,[SL: calendar_update]
calendar_update,remove the recurring training meeting events off my calendar,clinc,,[SL: calendar_update]
calendar_update,put a reminder on the calendar to buy a gun on march 1st,clinc,,[SL: calendar_update]
calendar_update,i need to add farm trip to my calendar for friday,clinc,,[SL: calendar_update]
calendar_update,i want to add farm trip to my calendar for friday,clinc,,[SL: calendar_update]
calendar_update,i must add farm trip to my calendar for friday,clinc,,[SL: calendar_update]
calendar_update,i got to remove fishing from my calendar for soccer,clinc,,[SL: calendar_update]
calendar_update,please remove fishing from my calendar for soccer,clinc,,[SL: calendar_update]
calendar_update,i need to remove fishing from my calendar for soccer,clinc,,[SL: calendar_update]
calendar_update,i wanna remove fishing from my calendar for soccer,clinc,,[SL: calendar_update]
calendar_update,i shall remove fishing from my calendar for soccer,clinc,,[SL: calendar_update]
calendar_update,add farm trip to my calendar for friday,clinc,,[SL: calendar_update]
calendar_update,i have to add farm trip to my calendar for friday,clinc,,[SL: calendar_update]
calendar_update,i need to add my doctor's appointment to my calendar for the first,clinc,,[SL: calendar_update]
calendar_update,i need to delete my doctor's appointment scheduled for march 15th from my calendar,clinc,,[SL: calendar_update]
calendar_update,i would like to have march 5th's 5k added to my calendar,clinc,,[SL: calendar_update]
calendar_update,add my spa appointment on the 12th to my calendar,clinc,,[SL: calendar_update]
calendar_update,can you add remember to register for the race on my calendar for the 15th of march,clinc,,[SL: calendar_update]
calendar_update,please add lunch and catch up with lisa on friday to my calendar,clinc,,[SL: calendar_update]
calendar_update,please scratch my march 1st meeting off my calendar,clinc,,[SL: calendar_update]
calendar_update,march 3rd needs to be cleared on my calendar,clinc,,[SL: calendar_update]
calendar_update,make sure april 1 is clear on my calendar,clinc,,[SL: calendar_update]
calendar_update,keep april 2nd wide open on my calendar please,clinc,,[SL: calendar_update]
calendar_update,get rid of everything on my calendar for march 2nd,clinc,,[SL: calendar_update]
calendar_update,take my lunch plans off the calendar for march 13th,clinc,,[SL: calendar_update]
calendar_update,take my dinner plans off my calendar for tomorrow,clinc,,[SL: calendar_update]
calendar_update,remove dinner with suzie from my calendar on march 1st,clinc,,[SL: calendar_update]
calendar_update,can you get rid of my trip to the zoo from my calendar on march 1st,clinc,,[SL: calendar_update]
calendar_update,remove my date with liz from my calendar on april 1st,clinc,,[SL: calendar_update]
calendar_update,clear my calendar on march 1st,clinc,,[SL: calendar_update]
calendar_update,write down appointment for tomorrow on my calendar,clinc,,[SL: calendar_update]
calendar_update,put appointment on my calendar for tomorrow,clinc,,[SL: calendar_update]
calendar_update,i need to put my appointment for tomorrow on my calendar,clinc,,[SL: calendar_update]
calendar_update,make not of my appointment for tomorrow on my calendar,clinc,,[SL: calendar_update]
calendar_update,remember to put down that i have an appointment for tomorrow on my calendar,clinc,,[SL: calendar_update]
calendar_update,add my doctor appointment on march 25th at 3:00 to my calendar,clinc,,[SL: calendar_update]
calendar_update,delete the hair appointment i had scheduled on may 1st pleae,clinc,,[SL: calendar_update]
calendar_update,lunch with deb at noon today,clinc,,[SL: calendar_update]
calendar_update,add jake's birthday party for friday at 5,clinc,,[SL: calendar_update]
cancel_reservation,remove my reservation at outback for timmy,clinc,,[SL: cancel_reservation]
cancel_reservation,can you cancel the reservation for kyle's party at red lobster,clinc,,[SL: cancel_reservation]
cancel_reservation,cancel my party reservation for brad at longhorn,clinc,,[SL: cancel_reservation]
cancel_reservation,get rid of my reservation at chez francois for jennifer,clinc,,[SL: cancel_reservation]
cancel_reservation,cancel the reservation at olive garden for tommy,clinc,,[SL: cancel_reservation]
cancel_reservation,you can cancel my reservation,clinc,,[SL: cancel_reservation]
cancel_reservation,my reservation is no longer needed,clinc,,[SL: cancel_reservation]
cancel_reservation,tell the restaurant i cannot make it,clinc,,[SL: cancel_reservation]
cancel_reservation,there is no need to confirm my reservation,clinc,,[SL: cancel_reservation]
cancel_reservation,would you please cancel the reservations for dinner,clinc,,[SL: cancel_reservation]
cancel_reservation,"hello, i need to cancel tonight's reservation for dinner",clinc,,[SL: cancel_reservation]
cancel_reservation,i need to put in a cancellation for the dinner plans tonight,clinc,,[SL: cancel_reservation]
cancel_reservation,"cancel the dinner reservation i made, okay",clinc,,[SL: cancel_reservation]
cancel_reservation,i need to cancel my dinner reservation,clinc,,[SL: cancel_reservation]
cancel_reservation,please cancel my reservation for dinner,clinc,,[SL: cancel_reservation]
cancel_reservation,cancel my reservation for dinner,clinc,,[SL: cancel_reservation]
cancel_reservation,my reservation for dinner needs to be canceled,clinc,,[SL: cancel_reservation]
cancel_reservation,call the restaurant and cancel my reservation,clinc,,[SL: cancel_reservation]
cancel_reservation,get rid of my 2 pm reservation at ruth's steakhouse,clinc,,[SL: cancel_reservation]
cancel_reservation,can you cancelt the reservation i have for dinner,clinc,,[SL: cancel_reservation]
cancel_reservation,please cancel my dinner reservation for tuesday,clinc,,[SL: cancel_reservation]
cancel_reservation,can you cancel my reservation for dinner tomorrow,clinc,,[SL: cancel_reservation]
cancel_reservation,cancel my reservation for 6 pm at sidetracks,clinc,,[SL: cancel_reservation]
cancel_reservation,get rid of my 4 pm reservation at the steakhouse please,clinc,,[SL: cancel_reservation]
cancel_reservation,can you cancel the reservation i have at 4 pm at ruth's,clinc,,[SL: cancel_reservation]
cancel_reservation,cancel the reservation i made for 8 pm at black rock,clinc,,[SL: cancel_reservation]
cancel_reservation,cancel my dinner reservation please,clinc,,[SL: cancel_reservation]
