intent,text,domain,spans,logical_form,split
travel_notification,"i'm going to be in mexico from thursday to friday, so can you let my bank know",clinc,,[SL: travel_notification],test
travel_notification,please kindly inform my bank i'm going to be in canada from next week to two weeks after,clinc,,[SL: travel_notification],test
travel_notification,"let my bank know i'll be in ireland from may 01, 2019 to august 02, 2019",clinc,,[SL: travel_notification],test
travel_notification,alert my bank i'm checking out seattle for the next month,clinc,,[SL: travel_notification],test
travel_suggestion,what are some interesting things i can do while in raleigh,clinc,,[SL: travel_suggestion],test
travel_suggestion,can you help me pick some fun things to do in london during my trip,clinc,,[SL: travel_suggestion],test
travel_suggestion,"help me plan my traveling itinerary for my trip to madrid, i want to see lots of sights!",clinc,,[SL: travel_suggestion],test
travel_suggestion,help me pick a new location to travel to,clinc,,[SL: travel_suggestion],test
travel_suggestion,can you do some research about the best places to travel,clinc,,[SL: travel_suggestion],test
travel_suggestion,tell me some fun activities to do in oklahoma city,clinc,,[SL: travel_suggestion],test
travel_suggestion,what are some popular tourist activities in mexico city,clinc,,[SL: travel_suggestion],test
travel_suggestion,i am itching to travel but don't know where to go,clinc,,[SL: travel_suggestion],test
update_playlist,add to my motivational playlist rap god,clinc,,[SL: update_playlist],test
update_playlist,include rap god on the motivational playlist,clinc,,[SL: update_playlist],test
update_playlist,move rap god to my motivational playlist,clinc,,[SL: update_playlist],test
update_playlist,in my motivational playlist include the song rap god,clinc,,[SL: update_playlist],test
update_playlist,add the song rap god to the motivational playlist,clinc,,[SL: update_playlist],test
update_playlist,i need this song on my meditation playlist,clinc,,[SL: update_playlist],test
update_playlist,i want the current song added to my pregame playlist,clinc,,[SL: update_playlist],test
update_playlist,please put this song on my studying playlist,clinc,,[SL: update_playlist],test
weather,what is the weather,clinc,,[SL: weather],test
weather,current weather,clinc,,[SL: weather],test
weather,tell me the weather,clinc,,[SL: weather],test
weather,what's the weather like today,clinc,,[SL: weather],test
weather,what is the weather like,clinc,,[SL: weather],test
weather,show me what the weather is like,clinc,,[SL: weather],test
weather,let's take a look at the weather,clinc,,[SL: weather],test
weather,how is the weather looking in seattle,clinc,,[SL: weather],test
